0.15579194727527879,0.45212584056020866,0.7042025064251416,0.8873469244938119,0.9836316430834657,0.9836316430834668,0.8873469244938119,0.7042025064251412,0.45212584056020827,0.155791947275279,-0.15579194727527892,-0.45212584056020916,-0.7042025064251403,-0.8873469244938128,-0.9836316430834647,-0.983631643083467,-0.8873469244938128,-0.7042025064251405,-0.45212584056020905,-0.15579194727527823
0.09511067616387091,0.27602193283364607,0.42991423955977376,0.5417235451291507,0.6005051756914073,0.600505175691408,0.5417235451291506,0.42991423955977354,0.27602193283364584,0.09511067616387103,-0.09511067616387099,-0.2760219328336464,-0.42991423955977304,-0.5417235451291512,-0.6005051756914067,-0.600505175691408,-0.5417235451291511,-0.42991423955977304,-0.27602193283364623,-0.09511067616387056
0.0580648799797379,0.16851084492498944,0.26246179428488875,0.33072115454133344,0.3666072239214947,0.36660722392149514,0.33072115454133333,0.2624617942848886,0.1685108449249893,0.05806487997973799,-0.058064879979737964,-0.16851084492498963,-0.26246179428488825,-0.3307211545413338,-0.3666072239214943,-0.36660722392149514,-0.3307211545413338,-0.26246179428488836,-0.16851084492498952,-0.058064879979737694
0.03544849456492551,0.10287553806257702,0.16023240711864242,0.20190461176110852,0.22381298625224844,0.22381298625224869,0.20190461176110852,0.1602324071186423,0.10287553806257692,0.035448494564925555,-0.03544849456492554,-0.10287553806257711,-0.16023240711864215,-0.20190461176110872,-0.2238129862522482,-0.22381298625224869,-0.20190461176110872,-0.16023240711864223,-0.1028755380625771,-0.035448494564925374
0.021641235930532368,0.06280531283535962,0.09782156812951649,0.12326236677221424,0.1366373861358387,0.13663738613583884,0.12326236677221421,0.09782156812951645,0.06280531283535958,0.021641235930532403,-0.021641235930532392,-0.0628053128353597,-0.09782156812951631,-0.12326236677221439,-0.13663738613583856,-0.13663738613583884,-0.12326236677221436,-0.09782156812951635,-0.06280531283535967,-0.02164123593053229
0.013211931799901233,0.038342519462187676,0.05971987417147347,0.0752514315040252,0.08341685441340974,0.08341685441340982,0.0752514315040252,0.05971987417147344,0.038342519462187655,0.013211931799901249,-0.013211931799901242,-0.038342519462187724,-0.059719874171473356,-0.07525143150402529,-0.08341685441340965,-0.08341685441340982,-0.07525143150402529,-0.05971987417147337,-0.0383425194621877,-0.013211931799901183
0.008065858273786086,0.023408032415380968,0.03645886525080641,0.045940850331631776,0.05092582489327112,0.05092582489327118,0.045940850331631755,0.0364588652508064,0.023408032415380944,0.008065858273786098,-0.008065858273786093,-0.02340803241538099,-0.03645886525080635,-0.045940850331631825,-0.05092582489327108,-0.05092582489327118,-0.04594085033163181,-0.03645886525080636,-0.023408032415380982,-0.008065858273786055
0.004924190548220198,0.014290557564947846,0.022258065239049107,0.028046798406492747,0.031090115532373796,0.03109011553237383,0.02804679840649273,0.0222580652390491,0.014290557564947836,0.004924190548220204,-0.004924190548220201,-0.014290557564947863,-0.022258065239049073,-0.028046798406492775,-0.031090115532373765,-0.031090115532373834,-0.028046798406492764,-0.02225806523904908,-0.014290557564947856,-0.00492419054822018
0.0030062086057209354,0.008724357173347862,0.01358850487467677,0.017122515042191727,0.0189804541377997,0.01898045413779972,0.017122515042191727,0.013588504874676763,0.008724357173347857,0.0030062086057209398,-0.0030062086057209376,-0.008724357173347873,-0.013588504874676747,-0.017122515042191744,-0.018980454137799682,-0.01898045413779972,-0.017122515042191744,-0.013588504874676754,-0.00872435717334787,-0.0030062086057209237
0.0018352844173296766,0.005326202826042362,0.00829575539230483,0.010453261620841961,0.011587529769774745,0.011587529769774757,0.010453261620841958,0.008295755392304824,0.005326202826042358,0.0018352844173296788,-0.001835284417329678,-0.0053262028260423686,-0.008295755392304812,-0.010453261620841973,-0.011587529769774733,-0.011587529769774757,-0.01045326162084197,-0.008295755392304817,-0.005326202826042366,-0.00183528441732967
0.0011204375125808568,0.0032516363074639705,0.005064542285090186,0.0063816955771107626,0.007074164042156121,0.007074164042156128,0.006381695577110761,0.005064542285090182,0.003251636307463968,0.0011204375125808584,-0.0011204375125808577,-0.0032516363074639744,-0.005064542285090176,-0.0063816955771107695,-0.007074164042156114,-0.007074164042156129,-0.0063816955771107695,-0.005064542285090179,-0.003251636307463973,-0.0011204375125808525
0.0006840248888643348,0.001985117544589322,0.003091893063922686,0.003896012547673593,0.004318763178142621,0.004318763178142625,0.0038960125476735913,0.003091893063922684,0.001985117544589321,0.0006840248888643357,-0.0006840248888643352,-0.001985117544589325,-0.0030918930639226806,-0.0038960125476735965,-0.004318763178142616,-0.004318763178142625,-0.0038960125476735965,-0.003091893063922682,-0.001985117544589324,-0.0006840248888643324
0.0004175958438843323,0.0012119103408922685,0.0018875946098578138,0.0023785079667654934,0.002636596391846706,0.0026365963918467093,0.002378507966765493,0.0018875946098578127,0.0012119103408922678,0.00041759584388433295,-0.0004175958438843328,-0.00121191034089227,-0.0018875946098578106,-0.0023785079667654955,-0.0026365963918467033,-0.0026365963918467093,-0.0023785079667654955,-0.0018875946098578106,-0.0012119103408922693,-0.00041759584388433084
0.0002549414380505893,0.0007398688699139296,0.0011523727818205593,0.0014520744167893015,0.0016096368906453411,0.0016096368906453429,0.0014520744167893015,0.0011523727818205586,0.000739868869913929,0.00025494143805058963,-0.00025494143805058947,-0.0007398688699139306,-0.001152372781820557,-0.001452074416789303,-0.0016096368906453398,-0.0016096368906453429,-0.001452074416789303,-0.0011523727818205573,-0.0007398688699139302,-0.0002549414380505883
0.00015564124448830716,0.00045168848403809064,0.0007035213076715043,0.0008864885639888519,0.000982680143133958,0.000982680143133959,0.0008864885639888519,0.0007035213076715039,0.0004516884840380903,0.00015564124448830735,-0.00015564124448830732,-0.0004516884840380912,-0.0007035213076715028,-0.0008864885639888529,-0.0009826801431339568,-0.000982680143133959,-0.0008864885639888529,-0.0007035213076715032,-0.0004516884840380909,-0.00015564124448830662
9.50186724100228e-05,0.0002757549275405561,0.00042949836906586495,0.0005411995177359069,0.0005999242868511928,0.0005999242868511935,0.0005411995177359068,0.0004294983690658648,0.00027575492754055593,9.501867241002288e-05,-9.501867241002283e-05,-0.0002757549275405564,-0.0004294983690658643,-0.0005411995177359074,-0.0005999242868511922,-0.0005999242868511935,-0.0005411995177359073,-0.0004294983690658643,-0.0002757549275405564,-9.50186724100224e-05
5.80087118696966e-05,0.00016834783872082254,0.00026220790616959106,0.00033040123685257295,0.0003662525924316449,0.00036625259243164526,0.0003304012368525729,0.000262207906169591,0.00016834783872082243,5.800871186969667e-05,-5.800871186969663e-05,-0.0001683478387208227,-0.0002622079061695906,-0.0003304012368525733,-0.0003662525924316445,-0.00036625259243164526,-0.0003304012368525732,-0.0002622079061695908,-0.00016834783872082267,-5.8008711869696373e-05
3.541420404466235e-05,0.00010277602309682698,0.00016007740892561468,0.00020170930264387253,0.00022359648442799786,0.0002235964844279981,0.00020170930264387248,0.00016007740892561457,0.00010277602309682688,3.5414204044662395e-05,-3.5414204044662375e-05,-0.0001027760230968271,-0.0001600774089256144,-0.00020170930264387275,-0.0002235964844279976,-0.0002235964844279981,-0.0002017093026438727,-0.00016007740892561446,-0.00010277602309682704,-3.541420404466221e-05
2.1620301635626388e-05,6.274455914528486e-05,9.772694203875333e-05,0.00012314313094182532,0.0001365052121996674,0.00013650521219966754,0.00012314313094182532,9.772694203875327e-05,6.274455914528482e-05,2.1620301635626415e-05,-2.162030163562641e-05,-6.274455914528496e-05,-9.772694203875315e-05,-0.00012314313094182548,-0.00013650521219966724,-0.00013650521219966754,-0.00012314313094182545,-9.772694203875319e-05,-6.274455914528492e-05,-2.1620301635626307e-05
1.3199151454200782e-05,3.83054294543694e-05,5.966210512992389e-05,7.517863826503179e-05,8.333616248638549e-05,8.333616248638558e-05,7.517863826503179e-05,5.966210512992384e-05,3.830542945436937e-05,1.31991514542008e-05,-1.3199151454200794e-05,-3.830542945436944e-05,-5.9662105129923774e-05,-7.517863826503187e-05,-8.333616248638539e-05,-8.333616248638558e-05,-7.517863826503187e-05,-5.966210512992378e-05,-3.830542945436943e-05,-1.3199151454200735e-05
8.05805589797376e-06,2.338538903885084e-05,3.642359736501894e-05,4.589641020297365e-05,5.0876562631167966e-05,5.087656263116802e-05,4.589641020297363e-05,3.6423597365018935e-05,2.3385389038850824e-05,8.058055897973772e-06,-8.058055897973766e-06,-2.3385389038850865e-05,-3.642359736501888e-05,-4.5896410202973696e-05,-5.0876562631167925e-05,-5.087656263116802e-05,-4.589641020297369e-05,-3.6423597365018894e-05,-2.3385389038850858e-05,-8.05805589797373e-06
